codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
80174,80174,80174,80174,80174,INCIDENTE,-23.626111°,-46.656389°,SÃO PAULO,POUSO EM LOCAL NÃO PREVISTO,OUTROS | POUSO EM LOCAL NÃO PREVISTO,SP,BRASIL,SBSP,09/07/2021,14:36:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80173,80173,80173,80173,80173,INCIDENTE,-14.934.250,-51.050.000,ARUANÃ,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,GO,BRASIL,SWNH,08/07/2021,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80178,80178,80178,80178,80178,INCIDENTE,-2.113.638.888.888,-4.777.666.666.666,RIBEIRÃO PRETO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,SP,BRASIL,SBRP,08/07/2021,09:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80179,80179,80179,80179,80179,INCIDENTE,-8.126.388.888.888,-3.492.277.777.777,RECIFE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,PE,BRASIL,SBRF,08/07/2021,21:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80181,80181,80181,80181,80181,INCIDENTE GRAVE,-1.913.472.222,-5.171.083.333,CASSILÂNDIA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MS,BRASIL,SSCL,08/07/2021,22:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80165,80165,80165,80165,80165,INCIDENTE,-9.868.333,-67.898.056,RIO BRANCO,COLISÃO COM FAUNA,COLISÃO COM FAUNA,AC,BRASIL,SBRB,07/07/2021,11:32:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80170,80170,80170,80170,80170,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,GUARULHOS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SP,BRASIL,SBGR,07/07/2021,15:36:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80167,80167,80167,80167,80167,INCIDENTE GRAVE,-601.830,-3.524.341,SÃO JOSÉ DE MIPIBU,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,RN,BRASIL,SJBX,05/07/2021,18:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80184,80184,80184,80184,80184,INCIDENTE,-21.136.389,-47.776.667,RIBEIRÃO PRETO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBRP,05/07/2021,10:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80161,80161,80161,80161,80161,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,GUARULHOS,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SBGR,04/07/2021,21:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80164,80164,80164,80164,80164,ACIDENTE,-2.068.833,-4.055.111,GUARAPARI,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,ES,BRASIL,SNGA,04/07/2021,13:32:00,SIM,ATIVA,A-085/CENIPA/2021,NÃO,NULL,0,1,NÃO
80171,80171,80171,80171,80171,ACIDENTE,-1.977.361,-4.475.444,ONÇA DE PITANGUI,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,***,04/07/2021,18:30:00,SIM,ATIVA,A-086/CENIPA/2021,NÃO,NULL,0,1,NÃO
80155,80155,80155,80155,80155,INCIDENTE GRAVE,-16.625.817,-49.348.548,GOIÂNIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,GO,BRASIL,SBNV,03/07/2021,16:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80156,80156,80156,80156,80156,ACIDENTE,-22.858.645,-47.108.767,CAMPINAS,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SP,BRASIL,SDAM,03/07/2021,12:46:00,SIM,ATIVA,A-084/CENIPA/2021,NÃO,NULL,0,1,SIM
80163,80163,80163,80163,80163,INCIDENTE,\t-28.724444\t,\t-49.421111\t,FORQUILHINHA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SC,BRASIL,***,03/07/2021,14:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80154,80154,80154,80154,80154,ACIDENTE,-1.775,-4.828.333,ACARÁ,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,PA,BRASIL,***,02/07/2021,15:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80162,80162,80162,80162,80162,INCIDENTE,-4.883.167,-65.355.806,COARI,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AM,BRASIL,***,02/07/2021,14:34:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80159,80159,80159,80159,80159,INCIDENTE,-21.785,-4.338.611,JUIZ DE FORA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SBJF,01/07/2021,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80169,80169,80169,80169,80169,INCIDENTE,-2.113.638.888.888,-4.777.666.666.666,RIBEIRÃO PRETO,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBRP,01/07/2021,08:55:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80183,80183,80183,80183,80183,INCIDENTE,\t-29.195556\t,\t-51.189722\t,CAXIAS DO SUL,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RS,BRASIL,SBCX,29/06/2021,13:55:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80150,80150,80150,80150,80150,ACIDENTE,-1.719.361,-4.443.333,JEQUITAÍ,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,MG,BRASIL,***,28/06/2021,13:05:00,SIM,ATIVA,A-082/CENIPA/2021,NÃO,NULL,0,1,NÃO
80160,80160,80160,80160,80160,INCIDENTE,-3.041.111.111.111,-6.005.055.555.555,MANAUS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AM,BRASIL,SBEG,28/06/2021,22:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80141,80141,80141,80141,80141,INCIDENTE,\t-25.403333\t,\t-49.233611\t,CURITIBA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,PR,BRASIL,SBBI,26/06/2021,20:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80142,80142,80142,80142,80142,INCIDENTE,\t-25.403333\t,\t-49.233611\t,CURITIBA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PR,BRASIL,SBBI,26/06/2021,12:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80158,80158,80158,80158,80158,INCIDENTE,-8.126.388.888.888,-3.492.277.777.777,RECIFE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PE,BRASIL,SBRF,26/06/2021,17:59:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80143,80143,80143,80143,80143,INCIDENTE,-2.669.444,-56.771.111,PARINTINS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AM,BRASIL,SWPI,25/06/2021,21:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80166,80166,80166,80166,80166,INCIDENTE,-18.208.889,-55.753.056,CORUMBÁ,INDETERMINADO,INDETERMINADO,MS,BRASIL,SIMQ,25/06/2021,15:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80144,80144,80144,80144,80144,INCIDENTE,\t-23.475777\t,\t-52.016175\t,MARINGÁ,INDETERMINADO,INDETERMINADO,PR,BRASIL,SBMG,24/06/2021,14:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80137,80137,80137,80137,80137,INCIDENTE,-15.937.222,-47.727.222,BRASÍLIA,OUTROS,OUTROS,DF,BRASIL,SIQE,23/06/2021,13:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80138,80138,80138,80138,80138,INCIDENTE,-14.697.500,-52.346.944,NOVA XAVANTINA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,SWXV,23/06/2021,20:00:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
80139,80139,80139,80139,80139,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,GUARULHOS,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SP,BRASIL,SBGR,23/06/2021,03:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80148,80148,80148,80148,80148,INCIDENTE,-8.126.388.888.888,-3.492.277.777.777,RECIFE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,PE,BRASIL,SBRF,23/06/2021,16:43:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80147,80147,80147,80147,80147,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,22/06/2021,21:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80136,80136,80136,80136,80136,INCIDENTE,-9.868.333,-67.898.056,RIO BRANCO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,AC,BRASIL,SBRB,21/06/2021,14:02:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80146,80146,80146,80146,80146,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,CONFINS,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS | CORTE INVOLUNTÁRIO DO MOTOR,MG,BRASIL,SBCF,19/06/2021,00:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80131,80131,80131,80131,80131,INCIDENTE GRAVE,"-22,408","-53,2528",BATAYPORÃ,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MS,BRASIL,***,18/06/2021,13:30:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
80140,80140,80140,80140,80140,INCIDENTE,28.413.888.888.889,-6.069.222.222.222,BOA VISTA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,RR,BRASIL,SBBV,18/06/2021,18:12:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80149,80149,80149,80149,80149,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,BELO HORIZONTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,SBCF,18/06/2021,00:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80128,80128,80128,80128,80128,INCIDENTE GRAVE,-20.179.600,-44.871.500,DIVINÓPOLIS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,SNDV,17/06/2021,13:35:00,SIM,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO
80129,80129,80129,80129,80129,INCIDENTE,-23.426.944,-47.165.833,SÃO ROQUE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SP,BRASIL,**NI,17/06/2021,20:53:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80132,80132,80132,80132,80132,INCIDENTE GRAVE,"-15,8711","-47,9186",BRASÍLIA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,DF,BRASIL,SBBR,17/06/2021,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80135,80135,80135,80135,80135,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,CONFINS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,SBCF,17/06/2021,22:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80130,80130,80130,80130,80130,INCIDENTE GRAVE,-166.375,-49.34,GOIÂNIA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,GO,BRASIL,SBNV,16/06/2021,15:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80134,80134,80134,80134,80134,INCIDENTE,-5.060.555.555.555,-4.282.444.444.444,TERESINA,CONTATO ANORMAL COM A PISTAA,CONTATO ANORMAL COM A PISTA |,PI,BRASIL,SBTE,16/06/2021,04:42:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80151,80151,80151,80151,80151,INCIDENTE,-23.626111°,-46.656389°,SÃO PAULO,CONTATO ANORMAL COM A PISTAA,CONTATO ANORMAL COM A PISTA |,SP,BRASIL,SBSP,15/06/2021,18:22:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80127,80127,80127,80127,80127,INCIDENTE GRAVE,-166.255,-493.494,GOIÂNIA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,GO,BRASIL,SBNV,14/06/2021,18:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80133,80133,80133,80133,80133,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,SP,BRASIL,SBKP,13/06/2021,11:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80122,80122,80122,80122,80122,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBKP,10/06/2021,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80124,80124,80124,80124,80124,INCIDENTE GRAVE,-23.626111°,-46.656389°,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SP,BRASIL,SBSP,10/06/2021,20:30:00,SIM,ATIVA,IG-083/CENIPA/2021,NÃO,NULL,0,1,NÃO
80115,80115,80115,80115,80115,INCIDENTE,-2.016.833,-4.340.333,SANTA BÁRBARA,COLISÃO COM FAUNA,COLISÃO COM FAUNA,MG,BRASIL,***,08/06/2021,15:55:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80119,80119,80119,80119,80119,ACIDENTE,-16.501.667,-54.814.722,RONDONÓPOLIS,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MT,BRASIL,***,08/06/2021,20:30:00,SIM,ATIVA,A-081/CENIPA/2021,NÃO,NULL,0,1,NÃO
80121,80121,80121,80121,80121,INCIDENTE,-2.025.805.555.555,-4.028.638.888.888,VITÓRIA,INDETERMINADO,INDETERMINADO,ES,BRASIL,SBVT,08/06/2021,02:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80123,80123,80123,80123,80123,INCIDENTE,-8.713.611.111.111,-6.390.277.777.777,PORTO VELHO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,RO,BRASIL,SBPV,08/06/2021,19:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80117,80117,80117,80117,80117,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SBKP,06/06/2021,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80114,80114,80114,80114,80114,INCIDENTE GRAVE,-21.662.778,-49.731.111,LINS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SWXQ,05/06/2021,19:43:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80106,80106,80106,80106,80106,ACIDENTE,-17.837.222,-50.905.000,RIO VERDE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,GO,BRASIL,***,04/06/2021,20:15:00,SIM,ATIVA,A-080/CENIPA/2021,NÃO,NULL,0,1,NÃO
80120,80120,80120,80120,80120,INCIDENTE,-2.999.472.222.222,-5.117.111.111.111,PORTO ALEGRE,INDETERMINADO,INDETERMINADO,RS,BRASIL,SBPA,04/06/2021,23:31:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80108,80108,80108,80108,80108,INCIDENTE,\t-26.878611\t,\t-48.650833\t,NAVEGANTES,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SC,BRASIL,SBNF,03/06/2021,12:39:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80116,80116,80116,80116,80116,ACIDENTE,-1.157.277,-4.326.388,MORPARÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BA,BRASIL,***,03/06/2021,12:17:00,SIM,ATIVA,A-079/CENIPA/2021,NÃO,NULL,0,1,SIM
80105,80105,80105,80105,80105,ACIDENTE,-2.429.833,-4.311.027,CAMPOS DOS GOYTACAZES,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RJ,BRASIL,9PBS,02/06/2021,22:35:00,SIM,ATIVA,A-078/CENIPA/2021,NÃO,NULL,0,1,NÃO
80104,80104,80104,80104,80104,INCIDENTE,-1.290.861,-3.832.250,SALVADOR,INDETERMINADO,INDETERMINADO,BA,BRASIL,SBSV,01/06/2021,10:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80099,80099,80099,80099,80099,ACIDENTE,-18.868,-452.583,MORADA NOVA DE MINAS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,***,31/05/2021,10:45:00,NÃO,ATIVA,A-076/CENIPA/2021,NÃO,NULL,0,1,SIM
80096,80096,80096,80096,80096,ACIDENTE,\t-25.44924\t,\t-49.13996\t,PIRAQUARA,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,PR,BRASIL,SISY,30/05/2021,17:38:00,SIM,ATIVA,A-077/CENIPA/2021,NÃO,NULL,0,1,NÃO
80213,80213,80213,80213,80213,INCIDENTE,-4.694.361.111.111,-2.318.166.666.666,JUNDIAÍ,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBJD,30/05/2021,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80098,80098,80098,80098,80098,INCIDENTE,-2.669.444,-56.771.111,PARINTINS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,AM,BRASIL,SWPI,29/05/2021,11:53:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80097,80097,80097,80097,80097,INCIDENTE,-2.351.000,-4.663.000,SÃO PAULO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SP,BRASIL,SBMT,28/05/2021,17:45:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80103,80103,80103,80103,80103,ACIDENTE,-21.463.343,-49.229.532,NOVO HORIZONTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,28/05/2021,19:58:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80111,80111,80111,80111,80111,INCIDENTE,-16.625.556,-49.349.444,GOIÂNIA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,GO,BRASIL,SBNV,28/05/2021,20:13:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80112,80112,80112,80112,80112,INCIDENTE,-16.625.556,-49.349.444,GOIÂNIA,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,GO,BRASIL,SBNV,28/05/2021,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80210,80210,80210,80210,80210,INCIDENTE,-21.119.722,-54.917.222,SIDROLÂNDIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MS,BRASIL,***,26/05/2021,10:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80102,80102,80102,80102,80102,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,INDETERMINADO,INDETERMINADO,SP,BRASIL,SBKP,25/05/2021,13:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80145,80145,80145,80145,80145,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,23/05/2021,13:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80093,80093,80093,80093,80093,INCIDENTE GRAVE,-22.284.044,-42.889.404,TERESÓPOLIS,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,RJ,BRASIL,***,22/05/2021,21:40:00,SIM,ATIVA,IG-075/CENIPA/2021,NÃO,NULL,0,1,NÃO
80094,80094,80094,80094,80094,INCIDENTE,-576.888,-3.536.638,SÃO GONÇALO DO AMARANTE,PANE SECA,COMBUSTÍVEL | PANE SECA,RN,BRASIL,SBSG,19/05/2021,15:29:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80089,80089,80089,80089,80089,ACIDENTE,-22.210.506,-47.345.825,LEME,CONTATO ANORMAL COM A PISTAA,CONTATO ANORMAL COM A PISTA |,SP,BRASIL,SDLL,18/05/2021,14:20:00,SIM,ATIVA,A-074/CENIPA/2021,NÃO,NULL,0,1,NÃO
80087,80087,80087,80087,80087,ACIDENTE,-16.593.333,-56.752.222,POCONÉ,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO | COLISÃO COM AERONAVE NO SOLO,MT,BRASIL,***,15/05/2021,15:20:00,SIM,ATIVA,A-073/CENIPA/2021,NÃO,NULL,0,1,NÃO
80085,80085,80085,80085,80085,INCIDENTE GRAVE,-2.543.781,-54.710.407,SANTARÉM,OUTROS,OUTROS,PA,BRASIL,SNCJ,13/05/2021,19:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
80086,80086,80086,80086,80086,ACIDENTE,-19.547.222,-54.417.222,SÃO GABRIEL DO OESTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MS,BRASIL,***,13/05/2021,11:02:00,SIM,ATIVA,A-071/CENIPA/2021,NÃO,NULL,0,1,NÃO
80091,80091,80091,80091,80091,ACIDENTE,-2.177.194.444,-4.840.555.556,GAVIÃO PEIXOTO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,SBGP,13/05/2021,19:57:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80092,80092,80092,80092,80092,ACIDENTE,-2.118.527,-479.075,RIBEIRÃO PRETO,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO,SP,BRASIL,SDUL,13/05/2021,20:25:00,SIM,ATIVA,A-072/CENIPA/2021,NÃO,NULL,0,1,NÃO
80100,80100,80100,80100,80100,INCIDENTE,-2.343.555.555.555,-4.647.305.555.555,GUARULHOS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SBGR,13/05/2021,15:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80083,80083,80083,80083,80083,ACIDENTE,-1.155.333,-4.552.944,RIACHÃO DAS NEVES,COM CARGAS EXTERNAS,COM CARGAS EXTERNAS,BA,BRASIL,***,11/05/2021,20:03:00,SIM,ATIVA,A-070/CENIPA/2021,NÃO,NULL,0,1,NÃO
80084,80084,80084,80084,80084,INCIDENTE,-234.355,-464.730,GUARULHOS,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SBGR,11/05/2021,07:49:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
80090,80090,80090,80090,80090,INCIDENTE,-30.411,-600.505,MANAUS,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,AM,BRASIL,SBEG,11/05/2021,07:47:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
80082,80082,80082,80082,80082,INCIDENTE,\t-25.403333\t,\t-49.233611\t,CURITIBA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,PR,BRASIL,SBBI,10/05/2021,12:23:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
