codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
79096,79096,79096,79096,79096,INCIDENTE,-16.625.833,-49.348.611,GOIÂNIA,F.O.D.,OUTROS | F.O.D.,GO,BRASIL,SBNV,30/01/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79101,79101,79101,79101,79101,INCIDENTE,-11.632.483,-50.689.584,SÃO FÉLIX DO ARAGUAIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MT,BRASIL,SWFX,29/01/2020,16:55:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79166,79166,79166,79166,79166,INCIDENTE,-2.343.194.444.444,-4.646.944.444.444,CAMPINAS,INDETERMINADO,INDETERMINADO,SP,BRASIL,***,29/01/2020,19:02:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79708,79708,79708,79708,79708,INCIDENTE,-196.244.444.444,-439.719.444.444,BELO HORIZONTE,COMBUSTÍVEL,COMBUSTÍVEL,MG,BRASIL,SBCF,29/01/2020,11:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79097,79097,79097,79097,79097,ACIDENTE,-18.283.333,-52.052.222,SERRANÓPOLIS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,GO,BRASIL,***,28/01/2020,10:30:00,SIM,FINALIZADA,A-012/CENIPA/2020,SIM,2021-07-08,1,1,NÃO
79162,79162,79162,79162,79162,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,***,28/01/2020,17:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79164,79164,79164,79164,79164,INCIDENTE,-3.038.888.888.888,-6.004.611.111.111,MANAUS,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,AM,BRASIL,SBEG,28/01/2020,19:42:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79165,79165,79165,79165,79165,INCIDENTE,-2.343.194.444.444,-4.646.944.444.444,GUARULHOS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,28/01/2020,15:40:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79160,79160,79160,79160,79160,INCIDENTE,\t-26.87861111\t,\t-48.65083333\t,NAVEGANTES,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,SC,BRASIL,SBNF,27/01/2020,18:18:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79161,79161,79161,79161,79161,INCIDENTE,-2.300.694.444.444,-471.344.444.444,CAMPINAS,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,SP,BRASIL,***,27/01/2020,02:21:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79268,79268,79268,79268,79268,INCIDENTE,-23.476.363.653,-464.635.353.652,SÃO PAULO,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS | CORTE INVOLUNTÁRIO DO MOTOR,SP,BRASIL,***,26/01/2020,19:08:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79124,79124,79124,79124,79124,ACIDENTE,-22.216.667,-47.360.833,LEME,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,SP,BRASIL,SDLL,25/01/2020,17:00:00,SIM,FINALIZADA,A-010/CENIPA/2020,SIM,2021-02-12,1,1,NÃO
79126,79126,79126,79126,79126,ACIDENTE,-22.216.389,-47.361.111,LEME,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO,SP,BRASIL,SDLL,25/01/2020,18:00:00,SIM,FINALIZADA,A-011/CENIPA/2020,SIM,2021-07-08,0,1,NÃO
79158,79158,79158,79158,79158,INCIDENTE,-1.888.361.111.111,-4.822.527.777.777,UBERLÂNDIA,COLISÃO COM AVE,COLISÃO COM AVE,MG,BRASIL,SBUL,25/01/2020,18:28:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79155,79155,79155,79155,79155,INCIDENTE GRAVE,-7.973.611.111.111,-4.611.166.666.666,BALSAS,COLISÃO COM FAUNA,COLISÃO COM FAUNA,MA,BRASIL,***,24/01/2020,13:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,SIM
79156,79156,79156,79156,79156,INCIDENTE,-2.348.305.555.555,-4.748.638.888.888,SOROCABA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,24/01/2020,16:27:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79157,79157,79157,79157,79157,INCIDENTE,\t-26.87861111\t,\t-48.65083333\t,NAVEGANTES,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SC,BRASIL,SBNF,24/01/2020,16:57:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79154,79154,79154,79154,79154,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,SP,BRASIL,***,23/01/2020,14:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79148,79148,79148,79148,79148,INCIDENTE,-15.65,-561.175,CUIABÁ,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MT,BRASIL,SBCY,22/01/2020,17:40:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79149,79149,79149,79149,79149,INCIDENTE,-3.775.833.333.333,-3.853.222.222.222,FORTALEZA,MANOBRA ABRUPTA,MANOBRA ABRUPTA,CE,BRASIL,SBFZ,22/01/2020,17:10:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79153,79153,79153,79153,79153,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,22/01/2020,03:24:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79147,79147,79147,79147,79147,INCIDENTE,-22.81,-432.505.555.555,RIO DE JANEIRO,COLISÃO COM AVE,COLISÃO COM AVE,RJ,BRASIL,SBGL,19/01/2020,14:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79266,79266,79266,79266,79266,INCIDENTE,-198.755.664,-446.245.242,PARÁ DE MINAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SNPA,19/01/2020,09:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79121,79121,79121,79121,79121,ACIDENTE,-10.011.389,-67.790.000,RIO BRANCO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,AC,BRASIL,***,18/01/2020,15:15:00,SIM,FINALIZADA,A-009/CENIPA/2020,SIM,2022-02-09,4,1,NÃO
79098,79098,79098,79098,79098,ACIDENTE,-16.348.889,-53.757.778,GUIRATINGA,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,MT,BRASIL,***,17/01/2020,15:30:00,SIM,FINALIZADA,A-007/CENIPA/2020,SIM,2021-12-30,0,1,NÃO
79099,79099,79099,79099,79099,INCIDENTE GRAVE,-17.571.389,-50.038.333,EDÉIA,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO,GO,BRASIL,***,17/01/2020,21:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79211,79211,79211,79211,79211,INCIDENTE,-22.660.000,-54.822.778,CAARAPÓ,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MS,BRASIL,***,17/01/2020,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79100,79100,79100,79100,79100,INCIDENTE GRAVE,-18.905.556,-56.359.722,LADÁRIO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MS,BRASIL,SSVA,16/01/2020,16:15:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79125,79125,79125,79125,79125,INCIDENTE GRAVE,-3.652.778,-38.722.778,CAUCAIA,OUTROS,OUTROS,CE,BRASIL,SBFZ,16/01/2020,01:10:00,SIM,FINALIZADA,IG-008/CENIPA/2020,SIM,2021-07-08,2,1,NÃO
79143,79143,79143,79143,79143,INCIDENTE,\t-25.5316666\t,\t-49.1761111\t,CURITIBA,***,***,PR,BRASIL,SBCT,16/01/2020,13:05:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79179,79179,79179,79179,79179,ACIDENTE,-2.358.666.666.666,-4.668.305.555.555,SÃO PAULO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,***,16/01/2020,12:00:00,SIM,FINALIZADA,A-006/CENIPA/2020,SIM,2021-07-08,1,1,NÃO
79120,79120,79120,79120,79120,ACIDENTE,-28.653.333,-53.545.833,CRUZ ALTA,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RS,BRASIL,**NI,15/01/2020,09:30:00,SIM,FINALIZADA,A-005/CENIPA/2020,SIM,2021-07-21,1,1,NÃO
79140,79140,79140,79140,79140,INCIDENTE,-1.962.444.444.444,-4.397.194.444.444,BELO HORIZONTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MG,BRASIL,SBCF,15/01/2020,10:43:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79141,79141,79141,79141,79141,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,SP,BRASIL,**NI,15/01/2020,14:53:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79142,79142,79142,79142,79142,INCIDENTE,-1.290.861.111.111,-383.225,SALVADOR,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,BA,BRASIL,***,15/01/2020,10:43:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79262,79262,79262,79262,79262,INCIDENTE,-23.587.373.798,-46.684.849.839,SÃO PAULO,INDETERMINADO,INDETERMINADO,SP,BRASIL,SBMT,15/01/2020,18:13:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79118,79118,79118,79118,79118,INCIDENTE GRAVE,\t-25.403333\t,\t-49.233611\t,CURITIBA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,PR,BRASIL,SBBI,13/01/2020,20:10:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,SIM
79136,79136,79136,79136,79136,INCIDENTE,-158.711.111,-479.186.111,BRASÍLIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,DF,BRASIL,***,12/01/2020,02:32:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79109,79109,79109,79109,79109,ACIDENTE,-23.259.444,-52.505.278,TAMBOARA,COLISÃO COM AVE,COLISÃO COM AVE,PR,BRASIL,***,11/01/2020,08:30:00,SIM,FINALIZADA,A-004/CENIPA/2020,SIM,2022-07-08,1,2,NÃO
79135,79135,79135,79135,79135,INCIDENTE,-15.65,-561.175,CUIABÁ,PANE SECA,COMBUSTÍVEL | PANE SECA,MT,BRASIL,***,11/01/2020,16:37:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79130,79130,79130,79130,79130,INCIDENTE,-21.136.389,-47.776.667,RIBEIRÃO PRETO,POUSO EM LOCAL NÃO PREVISTO,OUTROS | POUSO EM LOCAL NÃO PREVISTO,SP,BRASIL,SBRP,10/01/2020,21:09:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79055,79055,79055,79055,79055,ACIDENTE,-16.441.944,-54.701.944,RONDONÓPOLIS,INCURSÃO EM PISTA,INCURSÃO EM PISTA,MT,BRASIL,SWMZ,09/01/2020,20:00:00,SIM,FINALIZADA,A-003/CENIPA/2020,SIM,2022-04-12,0,1,NÃO
79056,79056,79056,79056,79056,INCIDENTE,-19.624.444,-43.971.944,CONFINS,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MG,BRASIL,SBRF,09/01/2020,18:44:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79134,79134,79134,79134,79134,INCIDENTE,\t-27.66\t,\t-52.27611111\t,ERECHIM,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,RS,BRASIL,SSER,09/01/2020,20:52:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,SIM
79054,79054,79054,79054,79054,INCIDENTE,-23.006.944,-47.134.444,CAMPINAS,SOPRO DE REATOR,OUTROS | SOPRO DE REATOR,SP,BRASIL,SBKP,08/01/2020,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79052,79052,79052,79052,79052,INCIDENTE,-23.006.944,-4.713.444,CAMPINAS,INDETERMINADO,INDETERMINADO,SP,BRASIL,SBKP,05/01/2020,17:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79051,79051,79051,79051,79051,INCIDENTE,-12.908.611,-38.322.500,SALVADOR,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,BA,BRASIL,SBSV,04/01/2020,13:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79044,79044,79044,79044,79044,INCIDENTE GRAVE,-12.908.611,-38.322.500,SALVADOR,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,BA,BRASIL,SBSV,03/01/2020,16:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79049,79049,79049,79049,79049,ACIDENTE,-22.137.500,-47.256.111,LEME,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SP,BRASIL,***,03/01/2020,21:15:00,SIM,FINALIZADA,A-002/CENIPA/2020,SIM,2021-09-17,1,1,NÃO
79132,79132,79132,79132,79132,INCIDENTE,-1.872.083.333.333,-398.330.555,SÃO MATEUS,OUTROS,OUTROS,ES,BRASIL,***,03/01/2020,14:10:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79182,79182,79182,79182,79182,INCIDENTE,-16.631.411,-49.222.000,GOIÂNIA,COLISÃO COM AVE,COLISÃO COM AVE,GO,BRASIL,SBGO,03/01/2020,11:10:00,SIM,FINALIZADA,NULL,NÃO,NULL,0,1,NÃO
79043,79043,79043,79043,79043,ACIDENTE,-22.859.722,-46.037.500,CAMANDUCAIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SNEJ,01/01/2020,21:00:00,NULL,FINALIZADA,A-001/CENIPA/2020,SIM,2021-02-12,1,1,NÃO
